a b c brian_constant
12 24 24 1.503048081923202
12 24 25 1.503048082674464
12 24 26 1.503048082325649
12 24 27 1.50304808248787
12 24 28 1.503048082412318
12 24 29 1.503048082447548
12 24 30 1.503048082431104
12 24 31 1.503048082438787
12 24 32 1.503048082435193
12 24 33 1.503048082436875
12 24 34 1.503048082436088
12 24 35 1.503048082436457
12 24 36 1.503048082436285
12 24 37 1.503048082436367
12 24 38 1.503048082436328
12 24 39 1.503048082436347
12 24 40 1.50304808243634
12 25 2 1.454637994437147
12 25 3 1.520570737853636
12 25 4 1.496493330353709
12 25 5 1.505658259652642
12 25 6 1.501985996368898
12 25 7 1.503490038398058
12 25 8 1.502861560323637
12 25 9 1.503127816273867
12 25 10 1.503013645991798
12 25 11 1.503063092664457
12 25 12 1.503041487060795
12 25 13 1.503051001618694
12 25 14 1.503046782015492
12 25 15 1.50304866530876
12 25 16 1.503047819889082
12 25 17 1.503048201394136
12 25 18 1.503048028417778
12 25 19 1.503048107182328
12 25 20 1.5030480711788
12 25 21 1.50304808769289
12 25 22 1.503048080094922
12 25 23 1.50304808360021
12 25 24 1.503048081979159
12 25 25 1.503048082730421
12 25 26 1.503048082381606
12 25 27 1.503048082543827
12 25 28 1.503048082468276
12 25 29 1.503048082503505
12 25 30 1.50304808248706
12 25 31 1.503048082494744
12 25 32 1.50304808249115
12 25 33 1.503048082492831
12 25 34 1.503048082492044
12 25 35 1.503048082492413
12 25 36 1.503048082492239
12 25 37 1.50304808249232
12 25 38 1.503048082492281
12 25 39 1.503048082492299
12 25 40 1.503048082492291
12 26 2 1.454637994414494
12 26 3 1.520570737828473
12 26 4 1.496493330329346
12 26 5 1.50565825962802
12 26 6 1.501985996344374
12 26 7 1.503490038373495
12 26 8 1.502861560299089
12 26 9 1.503127816249312
12 26 10 1.503013645967246
12 26 11 1.503063092639904
12 26 12 1.503041487036244
12 26 13 1.503051001594142
12 26 14 1.50304678199094
12 26 15 1.503048665284209
12 26 16 1.503047819864529
12 26 17 1.503048201369583
12 26 18 1.503048028393224
12 26 19 1.503048107157775
12 26 20 1.503048071154249
12 26 21 1.50304808766834
12 26 22 1.503048080070373
12 26 23 1.503048083575662
12 26 24 1.503048081954611
12 26 25 1.503048082705872
12 26 26 1.503048082357057
12 26 27 1.503048082519278
12 26 28 1.503048082443728
12 26 29 1.503048082478957
12 26 30 1.503048082462512
12 26 31 1.503048082470197
12 26 32 1.503048082466604
12 26 33 1.503048082468284
12 26 34 1.503048082467498
12 26 35 1.503048082467867
12 26 36 1.503048082467694
12 26 37 1.503048082467776
12 26 38 1.503048082467738
12 26 39 1.503048082467756
12 26 40 1.503048082467746
12 27 2 1.454637994424434
12 27 3 1.520570737839513
12 27 4 1.496493330340036
12 27 5 1.505658259638823
12 27 6 1.501985996355135
12 27 7 1.503490038384273
12 27 8 1.502861560309861
12 27 9 1.503127816260088
12 27 10 1.50301364597802
12 27 11 1.503063092650677
12 27 12 1.503041487047016
12 27 13 1.503051001604916
12 27 14 1.503046782001715
12 27 15 1.503048665294984
12 27 16 1.503047819875305
12 27 17 1.503048201380358
12 27 18 1.503048028403998
12 27 19 1.503048107168548
12 27 20 1.50304807116502
12 27 21 1.503048087679112
12 27 22 1.503048080081144
12 27 23 1.503048083586432
12 27 24 1.503048081965382
12 27 25 1.503048082716643
12 27 26 1.503048082367829
12 27 27 1.50304808253005
12 27 28 1.5030480824545
12 27 29 1.503048082489729
12 27 30 1.503048082473283
12 27 31 1.503048082480968
12 27 32 1.503048082477377
12 27 33 1.503048082479057
12 27 34 1.50304808247827
12 27 35 1.503048082478638
12 27 36 1.503048082478465
12 27 37 1.503048082478547
12 27 38 1.503048082478509
12 27 39 1.503048082478527
12 27 40 1.503048082478518
12 28 2 1.454637994420073
12 28 3 1.520570737834668
12 28 4 1.496493330335345
12 28 5 1.505658259634082
12 28 6 1.501985996350412
12 28 7 1.503490038379544
12 28 8 1.502861560305134
12 28 9 1.503127816255358
12 28 10 1.503013645973291
12 28 11 1.503063092645951
12 28 12 1.503041487042289
12 28 13 1.503051001600186
12 28 14 1.503046781996985
12 28 15 1.503048665290255
12 28 16 1.503047819870576
12 28 17 1.50304820137563
12 28 18 1.503048028399272
12 28 19 1.503048107163823
12 28 20 1.503048071160295
12 28 21 1.503048087674387
12 28 22 1.503048080076419
12 28 23 1.503048083581707
12 28 24 1.503048081960657
12 28 25 1.503048082711916
12 28 26 1.503048082363101
12 28 27 1.503048082525322
12 28 28 1.503048082449771
12 28 29 1.503048082485
12 28 30 1.503048082468554
12 28 31 1.503048082476237
12 28 32 1.503048082472645
12 28 33 1.503048082474326
12 28 34 1.503048082473539
12 28 35 1.503048082473907
12 28 36 1.503048082473734
12 28 37 1.503048082473815
12 28 38 1.503048082473777
12 28 39 1.503048082473795
12 28 40 1.503048082473787
12 29 2 1.454637994421986
12 29 3 1.520570737836794
12 29 4 1.496493330337404
12 29 5 1.505658259636163
12 29 6 1.501985996352484
12 29 7 1.503490038381618
12 29 8 1.502861560307209
12 29 9 1.503127816257434
12 29 10 1.503013645975366
12 29 11 1.503063092648025
12 29 12 1.503041487044365
12 29 13 1.503051001602264
12 29 14 1.503046781999062
12 29 15 1.50304866529233
12 29 16 1.503047819872652
12 29 17 1.503048201377706
12 29 18 1.503048028401347
12 29 19 1.503048107165897
12 29 20 1.503048071162369
12 29 21 1.50304808767646
12 29 22 1.503048080078493
12 29 23 1.503048083583781
12 29 24 1.503048081962732
12 29 25 1.503048082713994
12 29 26 1.503048082365178
12 29 27 1.5030480825274
12 29 28 1.503048082451849
12 29 29 1.503048082487078
12 29 30 1.503048082470634
12 29 31 1.503048082478317
12 29 32 1.503048082474724
12 29 33 1.503048082476406
12 29 34 1.503048082475618
12 29 35 1.503048082475987
12 29 36 1.503048082475814
12 29 37 1.503048082475896
12 29 38 1.503048082475857
12 29 39 1.503048082475876
12 29 40 1.503048082475867
12 30 2 1.454637994421146
12 30 3 1.52057073783586
12 30 4 1.496493330336499
12 30 5 1.50565825963525
12 30 6 1.501985996351574
12 30 7 1.503490038380707
12 30 8 1.502861560306297
12 30 9 1.503127816256522
12 30 10 1.503013645974455
12 30 11 1.503063092647112
12 30 12 1.503041487043451
12 30 13 1.503051001601349
12 30 14 1.503046781998148
12 30 15 1.503048665291416
12 30 16 1.503047819871736
12 30 17 1.50304820137679
12 30 18 1.503048028400432
12 30 19 1.503048107164983
12 30 20 1.503048071161454
12 30 21 1.503048087675545
12 30 22 1.503048080077577
12 30 23 1.503048083582867
12 30 24 1.503048081961815
12 30 25 1.503048082713078
12 30 26 1.503048082364263
12 30 27 1.503048082526484
12 30 28 1.503048082450934
12 30 29 1.503048082486163
12 30 30 1.503048082469719
12 30 31 1.503048082477403
12 30 32 1.503048082473809
12 30 33 1.50304808247549
12 30 34 1.503048082474703
12 30 35 1.503048082475072
12 30 36 1.503048082474898
12 30 37 1.50304808247498
12 30 38 1.503048082474941
12 30 39 1.503048082474959
12 30 40 1.503048082474951
12 31 2 1.454637994421516
12 31 3 1.520570737836271
12 31 4 1.496493330336896
12 31 5 1.50565825963565
12 31 6 1.501985996351973
12 31 7 1.503490038381107
12 31 8 1.502861560306697
12 31 9 1.503127816256921
12 31 10 1.503013645974854
12 31 11 1.503063092647513
12 31 12 1.503041487043852
12 31 13 1.503051001601751
12 31 14 1.50304678199855
12 31 15 1.503048665291821
12 31 16 1.503047819872141
12 31 17 1.503048201377194
12 31 18 1.503048028400835
12 31 19 1.503048107165386
12 31 20 1.503048071161858
12 31 21 1.503048087675949
12 31 22 1.503048080077981
12 31 23 1.50304808358327
12 31 24 1.503048081962219
12 31 25 1.503048082713481
12 31 26 1.503048082364667
12 31 27 1.503048082526887
12 31 28 1.503048082451337
12 31 29 1.503048082486565
12 31 30 1.50304808247012
12 31 31 1.503048082477804
12 31 32 1.503048082474212
12 31 33 1.503048082475894
12 31 34 1.503048082475106
12 31 35 1.503048082475475
12 31 36 1.503048082475301
12 31 37 1.503048082475383
12 31 38 1.503048082475344
12 31 39 1.503048082475363
12 31 40 1.503048082475355
12 32 2 1.454637994421353
12 32 3 1.520570737836092
12 32 4 1.496493330336723
12 32 5 1.505658259635475
12 32 6 1.501985996351799
12 32 7 1.503490038380933
12 32 8 1.502861560306524
12 32 9 1.503127816256748
12 32 10 1.50301364597468
12 32 11 1.503063092647339
12 32 12 1.503041487043677
12 32 13 1.503051001601576
12 32 14 1.503046781998374
12 32 15 1.503048665291643
12 32 16 1.503047819871964
12 32 17 1.503048201377018
12 32 18 1.503048028400659
12 32 19 1.50304810716521
12 32 20 1.503048071161682
12 32 21 1.503048087675773
12 32 22 1.503048080077804
12 32 23 1.503048083583094
12 32 24 1.503048081962043
12 32 25 1.503048082713303
12 32 26 1.503048082364488
12 32 27 1.503048082526709
12 32 28 1.503048082451159
12 32 29 1.503048082486388
12 32 30 1.503048082469943
12 32 31 1.503048082477626
12 32 32 1.503048082474033
12 32 33 1.503048082475714
12 32 34 1.503048082474928
12 32 35 1.503048082475296
12 32 36 1.503048082475123
12 32 37 1.503048082475204
12 32 38 1.503048082475165
12 32 39 1.503048082475183
12 32 40 1.503048082475174
12 33 2 1.454637994421424
12 33 3 1.52057073783617
12 33 4 1.496493330336799
12 33 5 1.505658259635552
12 33 6 1.501985996351876
12 33 7 1.503490038381008
12 33 8 1.502861560306599
12 33 9 1.503127816256824
12 33 10 1.503013645974757
12 33 11 1.503063092647415
12 33 12 1.503041487043754
12 33 13 1.503051001601653
12 33 14 1.503046781998452
12 33 15 1.503048665291722
12 33 16 1.503047819872042
12 33 17 1.503048201377097
12 33 18 1.503048028400739
12 33 19 1.503048107165288
12 33 20 1.50304807116176
12 33 21 1.503048087675853
12 33 22 1.503048080077884
12 33 23 1.503048083583171
12 33 24 1.503048081962121
12 33 25 1.503048082713384
12 33 26 1.503048082364569
12 33 27 1.50304808252679
12 33 28 1.50304808245124
12 33 29 1.503048082486468
12 33 30 1.503048082470024
12 33 31 1.503048082477707
12 33 32 1.503048082474115
12 33 33 1.503048082475795
12 33 34 1.503048082475008
12 33 35 1.503048082475378
12 33 36 1.503048082475205
12 33 37 1.503048082475286
12 33 38 1.503048082475247
12 33 39 1.503048082475266
12 33 40 1.503048082475256
12 34 2 1.454637994421393
12 34 3 1.520570737836135
12 34 4 1.496493330336766
12 34 5 1.505658259635518
12 34 6 1.501985996351843
12 34 7 1.503490038380975
12 34 8 1.502861560306566
12 34 9 1.503127816256791
12 34 10 1.503013645974723
12 34 11 1.503063092647381
12 34 12 1.503041487043721
12 34 13 1.503051001601619
12 34 14 1.503046781998417
12 34 15 1.503048665291686
12 34 16 1.503047819872007
12 34 17 1.50304820137706
12 34 18 1.503048028400702
12 34 19 1.503048107165253
12 34 20 1.503048071161725
12 34 21 1.503048087675816
12 34 22 1.503048080077849
12 34 23 1.503048083583137
12 34 24 1.503048081962086
12 34 25 1.503048082713349
12 34 26 1.503048082364532
12 34 27 1.503048082526754
12 34 28 1.503048082451204
12 34 29 1.503048082486433
12 34 30 1.503048082469988
12 34 31 1.503048082477671
12 34 32 1.503048082474079
12 34 33 1.50304808247576
12 34 34 1.503048082474973
12 34 35 1.503048082475341
12 34 36 1.503048082475169
12 34 37 1.50304808247525
12 34 38 1.503048082475212
12 34 39 1.503048082475229
12 34 40 1.503048082475221
12 35 2 1.454637994421407
12 35 3 1.520570737836151
12 35 4 1.496493330336782
12 35 5 1.505658259635533
12 35 6 1.501985996351857
12 35 7 1.503490038380991
12 35 8 1.50286156030658
12 35 9 1.503127816256806
12 35 10 1.503013645974739
12 35 11 1.503063092647398
12 35 12 1.503041487043737
12 35 13 1.503051001601636
12 35 14 1.503046781998434
12 35 15 1.503048665291703
12 35 16 1.503047819872023
12 35 17 1.503048201377077
12 35 18 1.503048028400718
12 35 19 1.503048107165269
12 35 20 1.503048071161741
12 35 21 1.503048087675833
12 35 22 1.503048080077865
12 35 23 1.503048083583153
12 35 24 1.503048081962103
12 35 25 1.503048082713365
12 35 26 1.50304808236455
12 35 27 1.50304808252677
12 35 28 1.50304808245122
12 35 29 1.503048082486449
12 35 30 1.503048082470003
12 35 31 1.503048082477688
12 35 32 1.503048082474094
12 35 33 1.503048082475775
12 35 34 1.503048082474989
12 35 35 1.503048082475358
12 35 36 1.503048082475185
12 35 37 1.503048082475265
12 35 38 1.503048082475228
12 35 39 1.503048082475245
12 35 40 1.503048082475236
12 36 2 1.4546379944214
12 36 3 1.520570737836143
12 36 4 1.496493330336772
12 36 5 1.505658259635526
12 36 6 1.50198599635185
12 36 7 1.503490038380983
12 36 8 1.502861560306573
12 36 9 1.503127816256797
12 36 10 1.503013645974729
12 36 11 1.503063092647388
12 36 12 1.503041487043726
12 36 13 1.503051001601625
12 36 14 1.503046781998424
12 36 15 1.503048665291694
12 36 16 1.503047819872014
12 36 17 1.503048201377068
12 36 18 1.503048028400709
12 36 19 1.50304810716526
12 36 20 1.503048071161731
12 36 21 1.503048087675824
12 36 22 1.503048080077855
12 36 23 1.503048083583143
12 36 24 1.503048081962093
12 36 25 1.503048082713353
12 36 26 1.50304808236454
12 36 27 1.503048082526761
12 36 28 1.503048082451211
12 36 29 1.503048082486441
12 36 30 1.503048082469995
12 36 31 1.503048082477678
12 36 32 1.503048082474085
12 36 33 1.503048082475767
12 36 34 1.50304808247498
12 36 35 1.503048082475348
12 36 36 1.503048082475175
12 36 37 1.503048082475256
12 36 38 1.503048082475219
12 36 39 1.503048082475237
12 36 40 1.503048082475228
12 37 2 1.454637994421403
12 37 3 1.520570737836147
12 37 4 1.496493330336776
12 37 5 1.505658259635529
12 37 6 1.501985996351853
12 37 7 1.503490038380986
12 37 8 1.502861560306577
12 37 9 1.503127816256802
12 37 10 1.503013645974733
12 37 11 1.503063092647392
12 37 12 1.503041487043731
12 37 13 1.503051001601629
12 37 14 1.503046781998427
12 37 15 1.503048665291696
12 37 16 1.503047819872017
12 37 17 1.503048201377072
12 37 18 1.503048028400713
12 37 19 1.503048107165265
12 37 20 1.503048071161736
12 37 21 1.503048087675827
12 37 22 1.503048080077858
12 37 23 1.503048083583147
12 37 24 1.503048081962097
12 37 25 1.503048082713356
12 37 26 1.503048082364542
12 37 27 1.503048082526763
12 37 28 1.503048082451213
12 37 29 1.503048082486442
12 37 30 1.503048082469998
12 37 31 1.503048082477681
12 37 32 1.503048082474087
12 37 33 1.503048082475769
12 37 34 1.503048082474982
12 37 35 1.503048082475352
12 37 36 1.503048082475178
12 37 37 1.503048082475259
12 37 38 1.503048082475221
12 37 39 1.503048082475239
12 37 40 1.503048082475231
12 38 2 1.454637994421402
12 38 3 1.520570737836145
12 38 4 1.496493330336775
12 38 5 1.505658259635527
12 38 6 1.501985996351851
12 38 7 1.503490038380984
12 38 8 1.502861560306574
12 38 9 1.503127816256799
12 38 10 1.503013645974731
12 38 11 1.50306309264739
12 38 12 1.503041487043729
12 38 13 1.503051001601629
12 38 14 1.503046781998427
12 38 15 1.503048665291697
12 38 16 1.503047819872016
12 38 17 1.503048201377071
12 38 18 1.503048028400711
12 38 19 1.503048107165262
12 38 20 1.503048071161735
12 38 21 1.503048087675827
12 38 22 1.50304808007786
12 38 23 1.503048083583148
12 38 24 1.503048081962098
12 38 25 1.503048082713359
12 38 26 1.503048082364543
12 38 27 1.503048082526765
12 38 28 1.503048082451215
12 38 29 1.503048082486443
12 38 30 1.503048082469998
12 38 31 1.503048082477681
12 38 32 1.503048082474088
12 38 33 1.503048082475769
12 38 34 1.503048082474982
12 38 35 1.503048082475351
12 38 36 1.503048082475178
12 38 37 1.503048082475259
12 38 38 1.503048082475221
12 38 39 1.503048082475238
12 38 40 1.503048082475229
12 39 2 1.454637994421403
12 39 3 1.520570737836147
12 39 4 1.496493330336776
12 39 5 1.505658259635529
12 39 6 1.501985996351852
12 39 7 1.503490038380986
12 39 8 1.502861560306578
12 39 9 1.503127816256802
12 39 10 1.503013645974734
12 39 11 1.503063092647393
12 39 12 1.503041487043732
12 39 13 1.503051001601631
12 39 14 1.503046781998429
12 39 15 1.503048665291699
12 39 16 1.503047819872019
12 39 17 1.503048201377072
12 39 18 1.503048028400713
12 39 19 1.503048107165264
12 39 20 1.503048071161736
12 39 21 1.503048087675827
12 39 22 1.50304808007786
12 39 23 1.503048083583148
12 39 24 1.503048081962098
12 39 25 1.503048082713361
12 39 26 1.503048082364546
12 39 27 1.503048082526766
12 39 28 1.503048082451217
12 39 29 1.503048082486445
12 39 30 1.503048082470002
12 39 31 1.503048082477685
12 39 32 1.503048082474092
12 39 33 1.503048082475773
12 39 34 1.503048082474985
12 39 35 1.503048082475355
12 39 36 1.503048082475182
12 39 37 1.503048082475263
12 39 38 1.503048082475226
12 39 39 1.503048082475243
12 39 40 1.503048082475235
12 40 2 1.454637994421403
12 40 3 1.520570737836146
12 40 4 1.496493330336776
12 40 5 1.505658259635529
12 40 6 1.501985996351853
12 40 7 1.503490038380985
12 40 8 1.502861560306576
12 40 9 1.503127816256801
12 40 10 1.503013645974733
12 40 11 1.503063092647392
12 40 12 1.503041487043731
12 40 13 1.503051001601629
12 40 14 1.503046781998429
12 40 15 1.503048665291697
12 40 16 1.50304781987202
12 40 17 1.503048201377073
12 40 18 1.503048028400714
12 40 19 1.503048107165264
12 40 20 1.503048071161736
12 40 21 1.503048087675827
12 40 22 1.503048080077859
12 40 23 1.503048083583148
12 40 24 1.503048081962097
12 40 25 1.503048082713358
12 40 26 1.503048082364544
12 40 27 1.503048082526765
12 40 28 1.503048082451215
12 40 29 1.503048082486444
12 40 30 1.50304808247
12 40 31 1.503048082477684
12 40 32 1.50304808247409
12 40 33 1.503048082475771
12 40 34 1.503048082474984
12 40 35 1.503048082475352
12 40 36 1.503048082475181
12 40 37 1.503048082475262
12 40 38 1.503048082475224
12 40 39 1.503048082475241
12 40 40 1.503048082475232
13 1 2 1.465856512625778
13 1 3 1.585095003739415
13 1 4 1.559169414641715
13 1 5 1.568903674582024
13 1 6 1.565038033096055
13 1 7 1.566611387499643
13 1 8 1.565957831757349
13 1 9 1.566233033478278
13 1 10 1.566115854153429
13 1 11 1.566166180929667
13 1 12 1.566144412612902
13 1 13 1.566153882574229
13 1 14 1.566149743237587
13 1 15 1.56615155961416
13 1 16 1.566150760005082
13 1 17 1.566151112944586
13 1 18 1.566150956820059
13 1 19 1.566151026006735
13 1 20 1.566150995301273
13 1 21 1.566151008945091
13 1 22 1.566151002876489
13 1 23 1.566151005577933
13 1 24 1.566151004374576
13 1 25 1.566151004910904
13 1 26 1.566151004671758
13 1 27 1.56615100477843
13 1 28 1.566151004730833
13 1 29 1.566151004752076
13 1 30 1.566151004742594
13 1 31 1.566151004746827
13 1 32 1.566151004744937
13 1 33 1.566151004745781
13 1 34 1.566151004745404
13 1 35 1.566151004745572
13 1 36 1.566151004745498
13 1 37 1.56615100474553
13 1 38 1.566151004745517
13 1 39 1.566151004745523
13 1 40 1.566151004745519
13 2 2 1.450132425594451
13 2 3 1.515517879966546
13 2 4 1.491606555023761
13 2 5 1.500712866232161
13 2 6 1.497065199691968
13 2 7 1.498557508558396
13 2 8 1.49793521586925
13 2 9 1.498197987417033
13 2 10 1.49808585018146
13 2 11 1.498134096411641
13 2 12 1.498113198003459
13 2 13 1.498122300146707
13 2 14 1.498118317766377
13 2 15 1.498120066645286
13 2 16 1.498119296251227
13 2 17 1.498119636476743
13 2 18 1.498119485910338
13 2 19 1.498119552657964
13 2 20 1.498119523026207
13 2 21 1.498119536196125
13 2 22 1.498119530337141
13 2 23 1.4981195329457
13 2 24 1.498119531783564
13 2 25 1.498119532301576
13 2 26 1.498119532070577
13 2 27 1.498119532173622
13 2 28 1.498119532127643
13 2 29 1.498119532148164
13 2 30 1.498119532139003
13 2 31 1.498119532143093
13 2 32 1.498119532141267
13 2 33 1.498119532142082
13 2 34 1.498119532141718
13 2 35 1.498119532141881
13 2 36 1.498119532141808
13 2 37 1.498119532141841
13 2 38 1.498119532141825
13 2 39 1.498119532141833
13 2 40 1.49811953214183
13 3 2 1.456375495551633
13 3 3 1.522503345330183
13 3 4 1.498373191033223
13 3 5 1.507550885005484
13 3 6 1.503877214268892
13 3 7 1.50537952048534
13 3 8 1.504753253012347
13 3 9 1.505017643586503
13 3 10 1.50490483547984
13 3 11 1.504953363538506
13 3 12 1.504932345445281
13 3 13 1.50494149886848
13 3 14 1.504937494356003
13 3 15 1.504939252844721
13 3 16 1.504938478257157
13 3 17 1.504938820320215
13 3 18 1.504938668945853
13 3 19 1.504938736049744
13 3 20 1.504938706260523
13 3 21 1.504938719500174
13 3 22 1.504938713610259
13 3 23 1.504938716232554
13 3 24 1.504938715064313
13 3 25 1.50493871558504
13 3 26 1.504938715352834
13 3 27 1.504938715456417
13 3 28 1.504938715410197
13 3 29 1.504938715430826
13 3 30 1.504938715421618
13 3 31 1.504938715425729
13 3 32 1.504938715423893
13 3 33 1.504938715424712
13 3 34 1.504938715424346
13 3 35 1.50493871542451
13 3 36 1.504938715424437
13 3 37 1.504938715424471
13 3 38 1.504938715424455
13 3 39 1.504938715424462
13 3 40 1.50493871542446
13 4 2 1.453948061804887
13 4 3 1.519792888385664
13 4 4 1.495747716362142
13 4 5 1.504897691342073
13 4 6 1.501234200884846
13 4 7 1.502732578993437
13 4 8 1.502107880566969
13 4 9 1.502371629844528
13 4 10 1.502259088339899
13 4 11 1.502307504097647
13 4 12 1.50228653381011
13 4 13 1.502295666708982
13 4 14 1.50229167107018
13 4 15 1.502293425700242
13 4 16 1.502292652798615
13 4 17 1.502292994122141
13 4 18 1.502292843073231
13 4 19 1.502292910033511
13 4 20 1.502292880307803
13 4 21 1.502292893519314
13 4 22 1.502292887641886
13 4 23 1.502292890258633
13 4 24 1.502292889092859
13 4 25 1.50229288961249
13 4 26 1.502292889380771
13 4 27 1.502292889484138
13 4 28 1.502292889438013
13 4 29 1.502292889458599
13 4 30 1.502292889449409
13 4 31 1.502292889453512
13 4 32 1.502292889451682
13 4 33 1.502292889452499
13 4 34 1.502292889452135
13 4 35 1.502292889452297
13 4 36 1.502292889452224
13 4 37 1.502292889452257
13 4 38 1.502292889452244
13 4 39 1.502292889452249
13 4 40 1.502292889452247
13 5 2 1.454926357667403
13 5 3 1.520883961948622
13 5 4 1.496804402940638
13 5 5 1.505965598392569
13 5 6 1.502297960550838
13 5 7 1.503797942143682
13 5 8 1.503172601345494
13 5 9 1.503436613621126
13 5 10 1.50332396259611
13 5 11 1.503372424545553
13 5 12 1.503351434572544
13 5 13 1.503360575930572
13 5 14 1.50335657663165
13 5 15 1.5033583328543
13 5 16 1.503357559256462
13 5 17 1.503357900885515
13 5 18 1.503357749702099
13 5 19 1.503357816721749
13 5 20 1.503357786969776
13 5 21 1.503357800192926
13 5 22 1.503357794310334
13 5 23 1.503357796929377
13 5 24 1.503357795762582
13 5 25 1.503357796282667
13 5 26 1.503357796050745
13 5 27 1.503357796154203
13 5 28 1.503357796108039
13 5 29 1.503357796128644
13 5 30 1.503357796119445
13 5 31 1.50335779612355
13 5 32 1.503357796121718
13 5 33 1.503357796122536
13 5 34 1.503357796122171
13 5 35 1.503357796122333
13 5 36 1.50335779612226
13 5 37 1.503357796122292
13 5 38 1.503357796122277
13 5 39 1.503357796122284
13 5 40 1.503357796122282
13 6 2 1.454522542838929
13 6 3 1.520434054578087
13 6 4 1.496368696201321
13 6 5 1.505525265487837
13 6 6 1.501859344690923
13 6 7 1.503358662127379
13 6 8 1.502733587853103
13 6 9 1.502997490927162
13 6 10 1.502884885419814
13 6 11 1.502933328159236
13 6 12 1.502912346377959
13 6 13 1.502921484214169
13 6 14 1.502917486439716
13 6 15 1.502919241998811
13 6 16 1.502918468691136
13 6 17 1.502918810192821
13 6 18 1.502918659065489
13 6 19 1.50291872606038
13 6 20 1.502918696319363
13 6 21 1.502918709537658
13 6 22 1.50291870365722
13 6 23 1.502918706275304
13 6 24 1.502918705108935
13 6 25 1.502918705628831
13 6 26 1.502918705396994
13 6 27 1.502918705500414
13 6 28 1.502918705454266
13 6 29 1.502918705474863
13 6 30 1.50291870546567
13 6 31 1.502918705469774
13 6 32 1.502918705467941
13 6 33 1.502918705468759
13 6 34 1.502918705468396
13 6 35 1.502918705468558
13 6 36 1.502918705468485
13 6 37 1.502918705468519
13 6 38 1.502918705468504
13 6 39 1.50291870546851
13 6 40 1.502918705468507
13 7 2 1.454692095359525
13 7 3 1.520622817158552
13 7 4 1.496551487298161
13 7 5 1.505709999407208
13 7 6 1.502043354771711
13 7 7 1.503542952278473
13 7 8 1.502917765438294
13 7 9 1.503181714661428
13 7 10 1.50306908990239
13 7 11 1.503117540770987
13 7 12 1.503096555521398
13 7 13 1.503105694849314
13 7 14 1.503101696428928
13 7 15 1.503103452269258
13 7 16 1.503102678838574
13 7 17 1.503103020394266
13 7 18 1.503102869243151
13 7 19 1.503102936248543
13 7 20 1.503102906502877
13 7 21 1.503102919723232
13 7 22 1.503102913841879
13 7 23 1.503102916460371
13 7 24 1.50310291529382
13 7 25 1.503102915813796
13 7 26 1.503102915581922
13 7 27 1.503102915685357
13 7 28 1.503102915639204
13 7 29 1.503102915659802
13 7 30 1.503102915650607
13 7 31 1.503102915654713
13 7 32 1.503102915652881
13 7 33 1.503102915653699
13 7 34 1.503102915653333
13 7 35 1.503102915653495
13 7 36 1.503102915653422
13 7 37 1.503102915653454
13 7 38 1.503102915653439
13 7 39 1.503102915653447
13 7 40 1.503102915653443
13 8 2 1.454619929236832
13 8 3 1.520542527826417
13 8 4 1.496473741401327
13 8 5 1.505631427406572
13 8 6 1.501965091506555
13 8 7 1.50346456957116
13 8 8 1.502839430793368
13 8 9 1.503103360306386
13 8 10 1.502990743774268
13 8 11 1.503039191167909
13 8 12 1.503018207401401
13 8 13 1.503027346091295
13 8 14 1.503023347947245
13 8 15 1.503025103667238
13 8 16 1.503024330289197
13 8 17 1.503024671821772
13 8 18 1.503024520680837
13 8 19 1.503024587681735
13 8 20 1.503024557938059
13 8 21 1.503024571157531
13 8 22 1.50302456527657
13 8 23 1.503024567894888
13 8 24 1.503024566728414
13 8 25 1.503024567248357
13 8 26 1.503024567016497
13 8 27 1.503024567119924
13 8 28 1.503024567073774
13 8 29 1.503024567094372
13 8 30 1.503024567085177
13 8 31 1.503024567089281
13 8 32 1.503024567087447
13 8 33 1.503024567088266
13 8 34 1.503024567087901
13 8 35 1.503024567088065
13 8 36 1.503024567087992
13 8 37 1.503024567088025
13 8 38 1.50302456708801
13 8 39 1.503024567088017
13 8 40 1.503024567088014
13 9 2 1.454650991068428
13 9 3 1.52057706696299
13 9 4 1.496507184783058
13 9 5 1.505665226132773
13 9 6 1.501998757048867
13 9 7 1.503498286630446
13 9 8 1.502873127099864
13 9 9 1.503137065125643
13 9 10 1.503024445038478
13 9 11 1.503072893934154
13 9 12 1.503051909526392
13 9 13 1.503061048492215
13 9 14 1.503057050228631
13 9 15 1.503058806000687
13 9 16 1.503058032599866
13 9 17 1.503058374142447
13 9 18 1.503058222997105
13 9 19 1.503058289999948
13 9 20 1.503058260255413
13 9 21 1.503058273475266
13 9 22 1.503058267594136
13 9 23 1.503058270212528
13 9 24 1.503058269046023
13 9 25 1.503058269565981
13 9 26 1.503058269334117
13 9 27 1.503058269437548
13 9 28 1.503058269391395
13 9 29 1.503058269411993
13 9 30 1.503058269402798
13 9 31 1.503058269406905
13 9 32 1.50305826940507
13 9 33 1.503058269405889
13 9 34 1.503058269405523
13 9 35 1.503058269405686
13 9 36 1.503058269405613
13 9 37 1.503058269405645
13 9 38 1.503058269405632
13 9 39 1.503058269405639
13 9 40 1.503058269405635
13 10 2 1.454637491743847
13 10 3 1.520562063805497
13 10 4 1.496492658164785
13 10 5 1.505650545225099
13 10 6 1.501984134117974
13 10 7 1.503483641280256
13 10 8 1.502858490789519
